#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3955627	3955202	99.99	246	0.01	42	0.00	104	0.00	33	0.00
Ecoli	3955627	3955627	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	3955627	3955627	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3955627	3955627	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3955627	3955627	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Bacteria_24k	3955627	3955570	100.00	27	0.00	2	0.00	23	0.00	5	0.00
Protists_1k	3955627	3954102	99.97	973	0.02	408	0.01	106	0.00	38	0.00
Viruses	3955627	3955584	100.00	21	0.00	1	0.00	17	0.00	4	0.00
Fungi_RefSeq_release	3955627	3955307	100.00	165	0.00	28	0.00	96	0.00	31	0.00
Coral	3955627	3955534	100.00	55	0.00	6	0.00	27	0.00	5	0.00
Bird	3955627	3955492	100.00	63	0.00	15	0.00	48	0.00	9	0.00
Plant	3955627	3955467	100.00	82	0.00	12	0.00	51	0.00	15	0.00

%Hit_no_genomes: 99.94
