#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	462082	462060	100.00	17	0.00	1	0.00	4	0.00	0	0.00
Ecoli	462082	462082	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	462082	462082	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	462082	462082	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	462082	462082	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Bacteria_24k	462082	462063	100.00	12	0.00	5	0.00	1	0.00	1	0.00
Protists_1k	462082	461998	99.98	56	0.01	24	0.01	2	0.00	2	0.00
Viruses	462082	462080	100.00	1	0.00	0	0.00	1	0.00	0	0.00
Fungi_RefSeq_release	462082	462066	100.00	11	0.00	0	0.00	4	0.00	1	0.00
Coral	462082	462081	100.00	0	0.00	0	0.00	1	0.00	0	0.00
Bird	462082	462079	100.00	2	0.00	0	0.00	1	0.00	0	0.00
Plant	462082	462074	100.00	4	0.00	3	0.00	1	0.00	0	0.00

%Hit_no_genomes: 99.97
