#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3429858	3429534	99.99	175	0.01	43	0.00	77	0.00	29	0.00
Ecoli	3429858	3429858	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	3429858	3429858	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3429858	3429856	100.00	0	0.00	0	0.00	2	0.00	0	0.00
Vectors	3429858	3429852	100.00	3	0.00	0	0.00	3	0.00	0	0.00
Bacteria_24k	3429858	3429829	100.00	10	0.00	1	0.00	11	0.00	7	0.00
Protists_1k	3429858	3428772	99.97	695	0.02	276	0.01	80	0.00	35	0.00
Viruses	3429858	3429833	100.00	9	0.00	0	0.00	10	0.00	6	0.00
Fungi_RefSeq_release	3429858	3429557	100.00	165	0.00	28	0.00	86	0.00	22	0.00
Coral	3429858	3429809	100.00	25	0.00	1	0.00	18	0.00	5	0.00
Bird	3429858	3429755	100.00	64	0.00	5	0.00	29	0.00	5	0.00
Plant	3429858	3429710	100.00	66	0.00	15	0.00	50	0.00	17	0.00

%Hit_no_genomes: 99.95
