file 	#reads_raw	#reads_fp1	#reads_clmp	#reads_fp2	#reads_fqscrn	#reads_repr	%_readLoss_fp1	%_readLoss_clmp	%_readLoss_fp2	%_readLoss_fqscrn	%_readLoss_repr	%_total_readLoss
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_001-Ex1-b-cssl2.1.fq.gz	5638634	437314	2376352	2343913	1911381	1853692	92.2443	-443.397	1.36508	18.4534	3.01818	67.1252
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_001-Ex1-b-cssl2.2.fq.gz	5638634	439975	2376352	2343913	1921361	1853692	92.1971	-440.111	1.36508	18.0276	3.52193	67.1252
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_003-Ex1-b-cssl2.1.fq.gz	4422095	476890	2424002	2397707	2099646	2055129	89.2157	-408.294	1.08478	12.4311	2.12021	53.5259
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_003-Ex1-b-cssl2.2.fq.gz	4422095	484434	2424002	2397707	2106760	2055129	89.0451	-400.378	1.08478	12.1344	2.45073	53.5259
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_004-Ex1-b-cssl2.1.fq.gz	3117856	484744	1539842	1522511	1305266	1275658	84.4526	-217.661	1.12551	14.2689	2.26835	59.0854
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_004-Ex1-b-cssl2.2.fq.gz	3117856	491181	1539842	1522511	1308344	1275658	84.2462	-213.498	1.12551	14.0667	2.49827	59.0854
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_008-Ex1-b-cssl.1.fq.gz	10385921	473515	6315977	6228769	4836275	4403300	95.4408	-1233.85	1.38075	22.3558	8.95265	57.6032
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_008-Ex1-b-cssl.2.fq.gz	10385921	471124	6315977	6228769	4916614	4403300	95.4638	-1240.62	1.38075	21.066	10.4404	57.6032
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_009-Ex1-b-cssl.1.fq.gz	5476261	447396	2941446	2912566	2620232	2573148	91.8303	-557.459	0.98183	10.037	1.79694	53.0127
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_009-Ex1-b-cssl.2.fq.gz	5476261	458344	2941446	2912566	2623757	2573148	91.6303	-541.755	0.98183	9.91596	1.92888	53.0127
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_010-Ex1-b-cssl.1.fq.gz	5930422	478403	3156893	3126083	2766009	2711634	91.9331	-559.882	0.97596	11.5184	1.96583	54.2759
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_010-Ex1-b-cssl.2.fq.gz	5930422	486485	3156893	3126083	2771404	2711634	91.7968	-548.919	0.97596	11.3458	2.15667	54.2759
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_011-Ex1-b-cssl.1.fq.gz	4711386	439230	2201888	2174817	1770361	1717190	90.6773	-401.306	1.22944	18.5972	3.0034	63.5523
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_011-Ex1-b-cssl.2.fq.gz	4711386	443506	2201888	2174817	1779538	1717190	90.5865	-396.473	1.22944	18.1753	3.50361	63.5523
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_012-Ex1-b-cssl.1.fq.gz	6727803	382056	3070463	3033645	2567637	2513075	94.3212	-703.668	1.1991	15.3613	2.12499	62.6464
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_012-Ex1-b-cssl.2.fq.gz	6727803	392873	3070463	3033645	2576283	2513075	94.1605	-681.541	1.1991	15.0763	2.45346	62.6464
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_013-Ex1-b-cssl.1.fq.gz	4040317	469857	1998498	1974535	1711499	1667973	88.3708	-325.342	1.19905	13.3214	2.54315	58.7168
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_013-Ex1-b-cssl.2.fq.gz	4040317	473235	1998498	1974535	1718327	1667973	88.2872	-322.306	1.19905	12.9756	2.93041	58.7168
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_014-Ex1-b-cssl.1.fq.gz	666415	476006	350118	346077	305674	300558	28.5721	26.4467	1.15418	11.6746	1.67368	54.8993
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_014-Ex1-b-cssl.2.fq.gz	666415	469153	350118	346077	306194	300558	29.6005	25.3723	1.15418	11.5243	1.84066	54.8993
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_015-Ex1-b-cssl.1.fq.gz	5986648	419907	2873997	2841498	2601512	2541955	92.9859	-584.437	1.13079	8.44576	2.28932	57.5396
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_015-Ex1-b-cssl.2.fq.gz	5986648	433053	2873997	2841498	2580194	2541955	92.7664	-563.659	1.13079	9.19599	1.48202	57.5396
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_016-Ex1-b-cssl.1.fq.gz	6891604	407670	3278394	3238687	2768699	2694919	94.0845	-704.178	1.21117	14.5117	2.66479	60.8956
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_016-Ex1-b-cssl.2.fq.gz	6891604	413953	3278394	3238687	2780190	2694919	93.9934	-691.973	1.21117	14.1569	3.06709	60.8956
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_017-Ex1-b-cssl2.1.fq.gz	5882487	459373	2709333	2680074	2440275	2404244	92.1908	-489.789	1.07993	8.94748	1.47651	59.1288
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_017-Ex1-b-cssl2.2.fq.gz	5882487	455265	2709333	2680074	2442144	2404244	92.2607	-495.111	1.07993	8.87774	1.55192	59.1288
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_018-Ex1-b-cssl2.1.fq.gz	6211829	383633	3207990	3177440	2992571	2958733	93.8242	-736.213	0.95231	5.81817	1.13073	52.3694
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/2nd_sequencing_run/raw_fq_capture/Gmi-ABas_018-Ex1-b-cssl2.2.fq.gz	6211829	382245	3207990	3177440	2993649	2958733	93.8465	-739.25	0.95231	5.78425	1.16634	52.3694
