#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5059732	461498	9.12	1630	0.03	443	0.01	7343	0.15	4588818	90.69
Ecoli	5059732	5059630	100.00	0	0.00	0	0.00	7	0.00	95	0.00
PhiX	5059732	5059732	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5059732	5059522	100.00	0	0.00	0	0.00	2	0.00	208	0.00
Vectors	5059732	2191304	43.31	0	0.00	1	0.00	1429	0.03	2866998	56.66
Bacteria_24k	5059732	526169	10.40	5692	0.11	13480	0.27	14742	0.29	4499649	88.93
Protists_1k	5059732	435820	8.62	4787	0.09	10046	0.20	7179	0.14	4601900	90.95
Viruses	5059732	546732	10.81	51	0.00	12	0.00	11613	0.23	4501324	88.96
Fungi_RefSeq_release	5059732	463145	9.16	773	0.02	154	0.00	8281	0.16	4587379	90.66
Coral	5059732	531292	10.51	57	0.00	29	0.00	18366	0.36	4509988	89.13
Bird	5059732	499136	9.87	193	0.00	429	0.01	13343	0.26	4546631	89.86
Plant	5059732	509234	10.07	102	0.00	29	0.00	12577	0.25	4537790	89.68

%Hit_no_genomes: 8.05
